NUMERO_NF;SERIE;EMPRESA;FORNECEDOR;DATA_EMISSAO;DATA_ENTRADA;CGO;VALOR_TOTAL;SITUACAO_;SITUACAO;SEQNOTAFISCAL;SEQAUXNOTAFISCAL;SITUACAO_CONFERENCIA;USUARIO_CONFERENCIA;CHAVE_ACESSO
44611;3;R017-PANAQUATIR;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-09-00.00.00.000000;67;691,3;RECEBIMENTO;R;;93489;;;21260903835761000151550030000446111559397217
44612;3;R018-MANGUEIRAO;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-09-00.00.00.000000;67;691,3;RECEBIMENTO;R;;93490;;;21260903835761000151550030000446121257838480
44615;3;R021-B.FATIM 3;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-09-00.00.00.000000;67;691,3;RECEBIMENTO;R;;93493;;;21260903835761000151550030000446151240840810
44616;3;R022-JD.AMERICA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-09-00.00.00.000000;67;691,3;RECEBIMENTO;R;;93494;;;21260903835761000151550030000446161997579576
44617;3;R023-V.EMBRA 2;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-09-00.00.00.000000;67;691,3;RECEBIMENTO;R;;93495;;;21260903835761000151550030000446171478636924
44618;3;R024-ENTRONCAME;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-09-00.00.00.000000;67;691,3;RECEBIMENTO;R;;93496;;;21260903835761000151550030000446181240478535
135506;1;C001-CD BR;6412-ALPHA CANDIES DISTRIBUIDORA EIRELI;2026-09-01-00.00.00.000000;2026-09-04-00.00.00.000000;1;44795,89;CONFERENCIA;C;;90444;GERADA;;35260909275000000179550010001355061148227183
44620;3;R030-S.BERNARDO;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-09-00.00.00.000000;67;691,3;RECEBIMENTO;R;;93498;;;21260903835761000151550030000446201253625262
44621;3;R031-BEQUIMAO;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-09-00.00.00.000000;67;691,3;RECEBIMENTO;R;;93499;;;21260903835761000151550030000446211842488801
3849225;7;R064-EMP.THE;6290-NORSA REFRIGERANTES S. A.;2026-09-08-00.00.00.000000;2026-09-09-00.00.00.000000;16;2463,24;RECEBIMENTO;R;;93197;;;22260907196033002222550070038492251423183893
44622;3;R032-J.PAULO 2;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-09-00.00.00.000000;67;691,3;RECEBIMENTO;R;;93500;;;21260903835761000151550030000446221431545310
44624;3;R034-B.JESUS;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-09-00.00.00.000000;67;691,3;RECEBIMENTO;R;;93502;;;21260903835761000151550030000446241865381282
44625;3;R035-V.JANAINA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-09-00.00.00.000000;67;691,3;RECEBIMENTO;R;;93503;;;21260903835761000151550030000446251754250195
1992349;1;R042-V.PALMEIRA;5209-EMPRESA BRASILEIRA DISTRIBUICA;2026-08-31-00.00.00.000000;2026-09-10-00.00.00.000000;8;117,55;RECEBIMENTO;R;;94073;;;21260805402904001309550010019923491157129430
44988;3;R020-CRUZ.ANIL;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;524,75;RECEBIMENTO;R;;94165;;;21260903835761000151550030000449881244595405
44628;3;R038-COHATRAC 1;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-09-00.00.00.000000;67;691,3;RECEBIMENTO;R;;93506;;;21260903835761000151550030000446281773824764
44629;3;R039-MAD.DEUS;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-09-00.00.00.000000;67;691,3;RECEBIMENTO;R;;93507;;;21260903835761000151550030000446291256951590
44631;3;R041-C.OPERARIA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-09-00.00.00.000000;67;691,3;RECEBIMENTO;R;;93509;;;21260903835761000151550030000446311229388810
44987;3;R020-CRUZ.ANIL;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;7944,58;RECEBIMENTO;R;;94164;;;21260903835761000151550030000449871803245411
44633;3;R043-J.PAULO 1;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-09-00.00.00.000000;67;691,3;RECEBIMENTO;R;;93511;;;21260903835761000151550030000446331468235262
2286;3;C001-CD BR;27-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;11;1661,25;RECEBIMENTO;R;;94080;;;21260907555950002760550030000022861320569725
2297;3;C001-CD BR;27-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;11;157,5;RECEBIMENTO;R;;94403;;;21260907555950002760550030000022971228441096
44912;3;R023-V.EMBRA 2;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;1799;RECEBIMENTO;R;;93983;;;21260903835761000151550030000449121902229871
2298;3;C001-CD BR;27-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;11;121,49;RECEBIMENTO;R;;94405;;;21260907555950002760550030000022981925430450
2276;3;C001-CD BR;27-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;11;2328,12;RECEBIMENTO;R;;93880;;;21260907555950002760550030000022761865151374
45008;0;R065-EMP.ITZ;4180-RICCO ALIMENTOS HORTIFRUTIGRANJEIROS LTD;2026-09-05-00.00.00.000000;2026-09-05-00.00.00.000000;18;5993,2;XML;X;3739107;;;;21260929356859000209550000000450081213104199
44989;3;R020-CRUZ.ANIL;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;7525,67;RECEBIMENTO;R;;94166;;;21260903835761000151550030000449891683931822
44911;3;R023-V.EMBRA 2;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;15790,77;RECEBIMENTO;R;;93982;;;21260903835761000151550030000449111803706739
44913;3;R023-V.EMBRA 2;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;1649,25;RECEBIMENTO;R;;93984;;;21260903835761000151550030000449131662400048
44990;3;R020-CRUZ.ANIL;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;899,5;RECEBIMENTO;R;;94167;;;21260903835761000151550030000449901927639689
2299;3;C001-CD BR;27-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;11;32,81;RECEBIMENTO;R;;94408;;;21260907555950002760550030000022991578261148
2353;3;C001-CD BR;1-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-03-00.00.00.000000;2026-09-03-00.00.00.000000;11;6746,25;RECEBIMENTO;R;;89368;;;21260907555950000121550030000023531360372245
2300;3;C001-CD BR;27-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;11;96,84;RECEBIMENTO;R;;94411;;;21260907555950002760550030000023001416888075
2302;3;C001-CD BR;27-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;11;246,6;RECEBIMENTO;R;;94424;;;21260907555950002760550030000023021324967054
44532;3;R065-EMP.ITZ;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-09-00.00.00.000000;55;931,09;RECEBIMENTO;R;;93382;;;21260903835761000151550030000445321679142750
2383;3;R063-MERC STI;4-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-08-00.00.00.000000;2026-09-08-00.00.00.000000;50;1433,27;RECEBIMENTO;R;;92262;;;21260907555950000474550030000023831225202350
44914;3;R023-V.EMBRA 2;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;137,1;RECEBIMENTO;R;;93985;;;21260903835761000151550030000449141644424183
44991;3;R020-CRUZ.ANIL;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;1099,5;RECEBIMENTO;R;;94168;;;21260903835761000151550030000449911313251370
2384;3;R063-MERC STI;4-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-08-00.00.00.000000;2026-09-08-00.00.00.000000;50;1203,13;RECEBIMENTO;R;;92275;;;21260907555950000474550030000023841147512463
44634;3;R044-ANJ.GUARDA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-09-00.00.00.000000;67;691,3;RECEBIMENTO;R;;93512;;;21260903835761000151550030000446341421050107
44441;3;R001-EMP.CALHAU;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-09-00.00.00.000000;51;381,8;RECEBIMENTO;R;;93198;;;21260903835761000151550030000444411572607201
44992;3;R020-CRUZ.ANIL;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;1624,35;RECEBIMENTO;R;;94169;;;21260903835761000151550030000449921770699842
2293;3;R028-EMP.TURU;27-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;205;122,07;RECEBIMENTO;R;;94314;;;21260907555950002760550030000022931325349450
45019;3;R055-V.EMBRATEL;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;15324,7;RECEBIMENTO;R;;94256;;;21260903835761000151550030000450191947891677
45020;3;R055-V.EMBRATEL;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;1639,3;RECEBIMENTO;R;;94257;;;21260903835761000151550030000450201698570695
612946;4;C001-CD BR;3830-TRAMONTINA NORTE S/A;2026-08-24-00.00.00.000000;2026-09-04-00.00.00.000000;1;11270,82;RECEBIMENTO;R;;90465;;;15260814098057000180550040006129461108525849
42257;3;R032-J.PAULO 2;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-03-00.00.00.000000;2026-09-03-00.00.00.000000;67;7144,54;RECEBIMENTO;R;;89891;;;21260903835761000151550030000422571769560066
44890;3;R019-ANIL;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;9578,75;RECEBIMENTO;R;;93925;;;21260903835761000151550030000448901156221808
44891;3;R019-ANIL;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;1680,05;RECEBIMENTO;R;;93926;;;21260903835761000151550030000448911942850761
234;3;C001-CD BR;66-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-09-00.00.00.000000;2026-09-09-00.00.00.000000;51;9992;RECEBIMENTO;R;;93154;;;35260907555950006677550030000002341747147666
2181;3;C001-CD BR;27-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-03-00.00.00.000000;2026-09-03-00.00.00.000000;11;,02;RECEBIMENTO;R;;89656;;;21260907555950002760550030000021811213629552
2182;3;C001-CD BR;27-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-03-00.00.00.000000;2026-09-03-00.00.00.000000;11;,02;RECEBIMENTO;R;;89659;;;21260907555950002760550030000021821375138888
235;3;C001-CD BR;66-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-09-00.00.00.000000;2026-09-09-00.00.00.000000;51;23358;RECEBIMENTO;R;;93155;;;35260907555950006677550030000002351180729764
44135;3;R064-EMP.THE;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-08-00.00.00.000000;2026-09-08-00.00.00.000000;51;1302,4;RECEBIMENTO;R;;92647;;;21260903835761000151550030000441351200520909
238;3;C001-CD BR;66-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-09-00.00.00.000000;2026-09-09-00.00.00.000000;51;100915,2;RECEBIMENTO;R;;93229;;;35260907555950006677550030000002381212928572
24845;0;R029-EMP.PDA;5362-GARCIA COMERCIO DE FLORES E PLANTAS LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;16;5244;RECEBIMENTO;R;;93924;;;35260907626168000156550000000248451836395657
236;3;C001-CD BR;66-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-09-00.00.00.000000;2026-09-09-00.00.00.000000;51;26140,16;RECEBIMENTO;R;;93159;;;35260907555950006677550030000002361601551831
2085;3;C001-CD BR;29-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;11;1019,39;RECEBIMENTO;R;;94371;;;21260907555950002922550030000020851869604610
2086;3;C001-CD BR;29-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;11;1088,27;RECEBIMENTO;R;;94410;;;21260907555950002922550030000020861633032334
237;3;C001-CD BR;66-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-09-00.00.00.000000;2026-09-09-00.00.00.000000;51;31061,4;RECEBIMENTO;R;;93166;;;35260907555950006677550030000002371648351429
44879;3;R051-D.MANOEL;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;4247,39;RECEBIMENTO;R;;93898;;;21260903835761000151550030000448791647730144
239;3;C001-CD BR;66-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-09-00.00.00.000000;2026-09-09-00.00.00.000000;51;46422,03;RECEBIMENTO;R;;93237;;;35260907555950006677550030000002391786789416
2087;3;C001-CD BR;29-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;11;536,92;RECEBIMENTO;R;;94442;;;21260907555950002922550030000020871198170462
2088;3;C001-CD BR;29-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;11;485,11;RECEBIMENTO;R;;94499;;;21260907555950002922550030000020881272349359
2089;3;C001-CD BR;29-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;11;87,98;RECEBIMENTO;R;;94509;;;21260907555950002922550030000020891980972191
2090;3;C001-CD BR;29-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;11;511,35;RECEBIMENTO;R;;94514;;;21260907555950002922550030000020901757014969
3726;3;R072-MERC MAIOB;50-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-11-00.00.00.000000;2026-09-11-00.00.00.000000;50;53,1;RECEBIMENTO;R;;94569;;;21260907555950005000550030000037261738945761
3727;3;R072-MERC MAIOB;50-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-11-00.00.00.000000;2026-09-11-00.00.00.000000;50;305,54;RECEBIMENTO;R;;94570;;;21260907555950005000550030000037271848017700
44349;3;R063-MERC STI;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-09-00.00.00.000000;2026-09-09-00.00.00.000000;67;3751,53;RECEBIMENTO;R;;93038;;;21260903835761000151550030000443491902848447
0;3;C001-CD BR;12260-ROSILENE SOUSA SILVEIRA POVOAS;;2026-09-04-00.00.00.000000;202;699,8;RECEBIMENTO;R;;90952;;;
41637;3;C026-FRIGO I;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-02-00.00.00.000000;2026-09-02-00.00.00.000000;51;;RECEBIMENTO;R;;88509;;;21260903835761000151550030000416371462042875
43839;3;R063-MERC STI;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-08-00.00.00.000000;2026-09-08-00.00.00.000000;56;597;RECEBIMENTO;R;;92049;;;21260903835761000151550030000438391934367386
43840;3;R063-MERC STI;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-08-00.00.00.000000;2026-09-08-00.00.00.000000;57;152,67;RECEBIMENTO;R;;92050;;;21260903835761000151550030000438401198194403
43841;3;R063-MERC STI;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-08-00.00.00.000000;2026-09-08-00.00.00.000000;57;603,15;RECEBIMENTO;R;;92051;;;21260903835761000151550030000438411716751514
43842;3;R063-MERC STI;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-08-00.00.00.000000;2026-09-08-00.00.00.000000;57;83;RECEBIMENTO;R;;92052;;;21260903835761000151550030000438421436123731
43843;3;R063-MERC STI;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-08-00.00.00.000000;2026-09-08-00.00.00.000000;57;755,31;RECEBIMENTO;R;;92053;;;21260903835761000151550030000438431913198219
43844;3;R063-MERC STI;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-08-00.00.00.000000;2026-09-08-00.00.00.000000;57;7024,14;RECEBIMENTO;R;;92054;;;21260903835761000151550030000438441589713254
385876;1;C001-CD BR;2992-HG FOODS LTDA - EPP;2026-09-05-00.00.00.000000;2026-09-09-00.00.00.000000;1;256200;RECEBIMENTO;R;;92955;;;31260921718267000199550010003858761003930229
16627;1;C001-CD BR;2583-EXPRESSO GERACAO TRANSPORTES L;2026-09-05-00.00.00.000000;2026-09-09-00.00.00.000000;5;45544,83;RECEBIMENTO;R;;92959;;;23260924675719000190570010000166271000345135
386103;1;C001-CD BR;2992-HG FOODS LTDA - EPP;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;1;261800;RECEBIMENTO;R;;94438;;;31260921718267000199550010003861031003930091
16693;1;C001-CD BR;2583-EXPRESSO GERACAO TRANSPORTES L;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;5;45544,83;RECEBIMENTO;R;;94440;;;23260924675719000190570010000166931000346188
45150;3;R064-EMP.THE;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;186;RECEBIMENTO;R;;94449;;;21260903835761000151550030000451501602956613
2015;3;C001-CD BR;29-RIO GRANDE COMERCIO DE CARNES LTDA;2026-09-05-00.00.00.000000;2026-09-05-00.00.00.000000;11;530,25;RECEBIMENTO;R;;91281;;;21260907555950002922550030000020151956411572
43966;3;R063-MERC STI;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-08-00.00.00.000000;2026-09-08-00.00.00.000000;55;1527,32;RECEBIMENTO;R;;92348;;;21260903835761000151550030000439661134534523
43967;3;R063-MERC STI;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-08-00.00.00.000000;2026-09-08-00.00.00.000000;55;20728,4;RECEBIMENTO;R;;92349;;;21260903835761000151550030000439671401706441
1990814;1;R013-S.CRISTO 1;5209-EMPRESA BRASILEIRA DISTRIBUICA;2026-08-31-00.00.00.000000;2026-09-09-00.00.00.000000;8;453,79;CONFERENCIA;C;;87750;GERADA;;21260805402904001309550010019908141227152501
43968;3;R063-MERC STI;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-08-00.00.00.000000;2026-09-08-00.00.00.000000;55;5226,6;RECEBIMENTO;R;;92350;;;21260903835761000151550030000439681408528848
45151;3;R064-EMP.THE;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;2282,64;RECEBIMENTO;R;;94450;;;21260903835761000151550030000451511147918808
45152;3;R064-EMP.THE;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;10193,8;RECEBIMENTO;R;;94451;;;21260903835761000151550030000451521127521616
45153;3;R064-EMP.THE;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;18336,92;RECEBIMENTO;R;;94452;;;21260903835761000151550030000451531829541410
45154;3;R064-EMP.THE;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;41530,84;RECEBIMENTO;R;;94453;;;21260903835761000151550030000451541953819952
45155;3;R064-EMP.THE;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;453,96;RECEBIMENTO;R;;94454;;;21260903835761000151550030000451551599377979
45156;3;R064-EMP.THE;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;2069,42;RECEBIMENTO;R;;94455;;;21260903835761000151550030000451561389808075
45157;3;R064-EMP.THE;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;147;RECEBIMENTO;R;;94456;;;21260903835761000151550030000451571482823612
45158;3;R064-EMP.THE;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;23508,88;RECEBIMENTO;R;;94457;;;21260903835761000151550030000451581222929094
45159;3;R064-EMP.THE;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;9870,17;RECEBIMENTO;R;;94458;;;21260903835761000151550030000451591824813687
45160;3;R064-EMP.THE;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;47093,05;RECEBIMENTO;R;;94459;;;21260903835761000151550030000451601339170711
45161;3;R064-EMP.THE;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;4120,22;RECEBIMENTO;R;;94460;;;21260903835761000151550030000451611940838842
45162;3;R064-EMP.THE;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;4704,12;RECEBIMENTO;R;;94461;;;21260903835761000151550030000451621221860611
45163;3;R064-EMP.THE;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;15280,2;RECEBIMENTO;R;;94462;;;21260903835761000151550030000451631468496461
45164;3;R064-EMP.THE;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;3926,9;RECEBIMENTO;R;;94463;;;21260903835761000151550030000451641281717917
45165;3;R064-EMP.THE;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;6684,24;RECEBIMENTO;R;;94464;;;21260903835761000151550030000451651107062800
45166;3;R064-EMP.THE;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;894,96;RECEBIMENTO;R;;94465;;;21260903835761000151550030000451661341658738
45167;3;R064-EMP.THE;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;151,32;RECEBIMENTO;R;;94466;;;21260903835761000151550030000451671199620656
45168;3;R064-EMP.THE;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;965;RECEBIMENTO;R;;94467;;;21260903835761000151550030000451681151894125
45169;3;R064-EMP.THE;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;1868,63;RECEBIMENTO;R;;94468;;;21260903835761000151550030000451691493822257
45170;3;R064-EMP.THE;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;2513,15;RECEBIMENTO;R;;94469;;;21260903835761000151550030000451701110833987
45171;3;R064-EMP.THE;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;1449,45;RECEBIMENTO;R;;94470;;;21260903835761000151550030000451711398021143
44902;3;R045-R.GRANDE;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;15371,84;RECEBIMENTO;R;;93972;;;21260903835761000151550030000449021446237149
44903;3;R045-R.GRANDE;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;959,4;RECEBIMENTO;R;;93973;;;21260903835761000151550030000449031782226278
44904;3;R045-R.GRANDE;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;449,75;RECEBIMENTO;R;;93974;;;21260903835761000151550030000449041321202166
291894;1;R064-EMP.THE;5395-VIDA VEG LTDA;2026-08-31-00.00.00.000000;2026-09-01-00.00.00.000000;17;2311,92;RECEBIMENTO;R;;87852;;;31260822310186000118550010002918941645890867
44905;3;R045-R.GRANDE;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;549,75;RECEBIMENTO;R;;93975;;;21260903835761000151550030000449051351515313
44906;3;R045-R.GRANDE;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;1214,55;RECEBIMENTO;R;;93976;;;21260903835761000151550030000449061838151717
44907;3;R034-B.JESUS;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;19596,74;RECEBIMENTO;R;;93977;;;21260903835761000151550030000449071445311520
44908;3;R034-B.JESUS;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;1919,2;RECEBIMENTO;R;;93978;;;21260903835761000151550030000449081992681350
44909;3;R034-B.JESUS;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;51;1649,25;RECEBIMENTO;R;;93979;;;21260903835761000151550030000449091209906145
45172;3;R064-EMP.THE;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;2886,03;RECEBIMENTO;R;;94471;;;21260903835761000151550030000451721887065833
6729;1;R002-J.DE DEUS;7281-R R DE ARAUJO COMERCIO;2026-09-09-00.00.00.000000;2026-09-10-00.00.00.000000;8;525;CONFERENCIA;C;;93649;GERADA;;21260918684757000107550010000067291473963280
45173;3;R064-EMP.THE;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;56;1410,96;RECEBIMENTO;R;;94472;;;21260903835761000151550030000451731335794816
44865;3;R064-EMP.THE;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-10-00.00.00.000000;2026-09-10-00.00.00.000000;67;3035,88;RECEBIMENTO;R;;93848;;;21260903835761000151550030000448651806456461
43551;3;R029-EMP.PDA;331-COMCARNE COMERCIAL DE CARNE LTDA;2026-09-07-00.00.00.000000;2026-09-07-00.00.00.000000;67;186661,79;RECEBIMENTO;R;;91788;;;21260903835761000151550030000435511869026182
